% mention
@RELATION men

@ATTRIBUTE gn {MASC, FEM}
@ATTRIBUTE gn1 {MASC, FEM}
@ATTRIBUTE num1 {SING, PLUR}
@ATTRIBUTE num {SING, PLUR}
@ATTRIBUTE en {PERS, LOC, ORG, FUNC}
@ATTRIBUTE en1 {PERS, LOC, ORG, FUNC}
@ATTRIBUTE gp {CASE=YES, CASE=NO}
@ATTRIBUTE gp1 {CASE=YES, CASE=NO}
@ATTRIBUTE id_form {YES, NO}
@ATTRIBUTE subform {YES, NO}
@ATTRIBUTE inc_rate REAL
@ATTRIBUTE dis_men REAL
@ATTRIBUTE dis_phrase REAL
@ATTRIBUTE dis_char REAL
@ATTRIBUTE sys_tag {PR, N}
@ATTRIBUTE sys_tag1 {PR, N}

@DATA
MASC,FEM,FUNC,?,SING,PLUR,?,CASE=YES,NO,NO,26,19,0,0,N,N
MASC,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,28,18,4,-337,N,N
MASC,FEM,?,?,PLUR,PLUR,?,CASE=YES,NO,NO,46,17,4,-356,N,N
FEM,FEM,?,?,PLUR,PLUR,?,CASE=YES,NO,NO,53,16,4,-380,N,N
MASC,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,40,15,4,-425,N,PR
MASC,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,43,14,0,0,N,N
FEM,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,44,13,0,0,N,N
MASC,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,33,12,0,0,N,PR
MASC,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,37,11,0,0,N,N
FEM,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,42,10,0,0,N,N
FEM,FEM,?,?,PLUR,PLUR,CASE=YES,CASE=YES,NO,NO,48,9,0,0,N,N
FEM,FEM,?,?,PLUR,PLUR,?,CASE=YES,NO,NO,41,8,0,0,N,N
?,FEM,?,?,?,PLUR,?,CASE=YES,NO,NO,36,7,0,0,N,PR
MASC,FEM,?,?,PLUR,PLUR,?,CASE=YES,NO,NO,47,6,0,0,N,N
MASC,FEM,?,?,PLUR,PLUR,?,CASE=YES,NO,NO,47,5,0,0,N,N
MASC,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,40,4,0,0,N,PR
?,FEM,?,?,?,PLUR,?,CASE=YES,NO,NO,39,3,0,0,N,PR
?,FEM,?,?,?,PLUR,?,CASE=YES,NO,NO,40,2,0,0,N,PR
?,FEM,?,?,?,PLUR,?,CASE=YES,NO,NO,75,1,0,0,N,N
FEM,FEM,?,?,PLUR,PLUR,CASE=YES,CASE=YES,YES,YES,100,0,0,0,N,N
FEM,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,49,-1,0,0,N,N
MASC,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,43,-2,0,0,N,N
?,FEM,?,?,SING,PLUR,?,CASE=YES,NO,YES,36,-3,0,0,N,PR
MASC,FEM,?,?,SING,PLUR,?,CASE=YES,NO,YES,36,-4,0,0,N,PR
?,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,36,-5,0,0,N,PR
MASC,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,29,-6,0,0,N,PR
?,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,33,-7,0,0,N,PR
MASC,FEM,?,?,PLUR,PLUR,CASE=YES,CASE=YES,NO,NO,51,-8,0,0,N,N
MASC,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,30,-9,0,0,N,PR
MASC,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,36,-10,0,0,N,PR
MASC,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,36,-11,0,0,N,PR
MASC,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,38,-12,0,0,N,N
MASC,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,43,-13,0,0,N,N
FEM,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,44,-14,0,0,N,N
MASC,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,40,-15,0,0,N,PR
FEM,FEM,?,?,SING,PLUR,?,CASE=YES,NO,NO,34,-16,0,0,N,N
?,FEM,?,?,?,PLUR,?,CASE=YES,NO,NO,36,-17,0,0,N,PR
FEM,FEM,?,?,PLUR,SING,CASE=YES,?,NO,NO,55,28,0,-62,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,55,27,4,-79,N,PR
MASC,FEM,?,?,SING,SING,CASE=YES,?,NO,NO,49,26,2,-153,N,N
FEM,FEM,PERS,?,SING,SING,?,?,NO,NO,57,25,3,-197,N,N
MASC,FEM,FUNC,?,SING,SING,?,?,NO,NO,50,24,3,-219,N,N
MASC,FEM,?,?,SING,SING,CASE=YES,?,NO,NO,49,23,3,-250,N,N
?,FEM,PERS,?,PLUR,SING,?,?,NO,NO,41,22,3,-271,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,51,21,3,-309,N,N
MASC,FEM,FUNC,?,SING,SING,?,?,NO,NO,42,20,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,43,19,4,-337,N,N
MASC,FEM,?,?,PLUR,SING,?,?,NO,NO,46,18,4,-356,N,N
FEM,FEM,?,?,PLUR,SING,?,?,NO,NO,60,17,4,-380,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,59,16,4,-425,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,52,15,0,0,N,N
FEM,FEM,?,?,SING,SING,?,?,NO,NO,60,14,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,53,13,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,45,12,0,0,N,N
FEM,FEM,?,?,SING,SING,?,?,NO,NO,43,11,0,0,N,N
FEM,FEM,?,?,PLUR,SING,CASE=YES,?,NO,NO,49,10,0,0,N,N
FEM,FEM,?,?,PLUR,SING,?,?,NO,NO,53,9,0,0,N,N
?,FEM,?,?,?,SING,?,?,NO,NO,57,8,0,0,N,PR
MASC,FEM,?,?,PLUR,SING,?,?,NO,NO,50,7,0,0,N,N
MASC,FEM,?,?,PLUR,SING,?,?,NO,NO,56,6,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,59,5,0,0,N,PR
?,FEM,?,?,?,SING,?,?,NO,NO,56,4,0,0,N,PR
?,FEM,?,?,?,SING,?,?,NO,NO,65,3,0,0,N,PR
?,FEM,?,?,?,SING,?,?,NO,NO,35,2,0,0,N,N
FEM,FEM,?,?,PLUR,SING,CASE=YES,?,NO,NO,40,1,0,0,N,N
FEM,FEM,?,?,SING,SING,?,?,YES,YES,100,0,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,45,-1,0,0,N,N
?,FEM,?,?,SING,SING,?,?,NO,YES,59,-2,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,YES,59,-3,0,0,N,PR
?,FEM,?,?,SING,SING,?,?,NO,NO,59,-4,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,53,-5,0,0,N,PR
?,FEM,?,?,SING,SING,?,?,NO,NO,53,-6,0,0,N,PR
MASC,FEM,?,?,PLUR,SING,CASE=YES,?,NO,NO,48,-7,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,46,-8,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,53,-9,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,59,-10,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,43,-11,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,52,-12,0,0,N,N
FEM,FEM,?,?,SING,SING,?,?,NO,NO,60,-13,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,59,-14,0,0,N,PR
FEM,FEM,?,?,SING,SING,?,?,NO,NO,63,-15,0,0,N,N
?,FEM,?,?,?,SING,?,?,NO,NO,59,-16,0,0,N,PR
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,55,29,0,-62,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,48,28,4,-79,N,PR
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,61,27,2,-153,N,N
FEM,MASC,PERS,?,SING,SING,?,?,NO,NO,51,26,3,-197,N,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,46,25,3,-219,N,N
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,59,24,3,-250,N,N
?,MASC,PERS,?,PLUR,SING,?,?,NO,NO,48,23,3,-271,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,56,22,3,-309,N,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,38,21,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,54,20,4,-337,N,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,50,19,4,-356,N,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,51,18,4,-380,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,59,17,4,-425,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,48,16,0,0,N,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,47,15,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,47,14,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,55,13,0,0,N,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,46,12,0,0,N,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,54,11,0,0,N,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,63,10,0,0,N,N
?,MASC,?,?,?,SING,?,?,NO,NO,63,9,0,0,N,PR
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,58,8,0,0,N,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,56,7,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,59,6,0,0,N,PR
?,MASC,?,?,?,SING,?,?,NO,NO,61,5,0,0,N,PR
?,MASC,?,?,?,SING,?,?,NO,NO,59,4,0,0,N,PR
?,MASC,?,?,?,SING,?,?,NO,NO,35,3,0,0,N,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,43,2,0,0,N,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,55,1,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,YES,YES,100,0,0,0,N,N
?,MASC,?,?,SING,SING,?,?,NO,NO,53,-1,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,53,-2,0,0,N,PR
?,MASC,?,?,SING,SING,?,?,NO,NO,59,-3,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,47,-4,0,0,N,PR
?,MASC,?,?,SING,SING,?,?,NO,YES,59,-5,0,0,N,PR
MASC,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,52,-6,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,51,-7,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,47,-8,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,53,-9,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,71,-10,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,48,-11,0,0,N,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,47,-12,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,59,-13,0,0,N,PR
FEM,MASC,?,?,SING,SING,?,?,NO,NO,53,-14,0,0,N,N
?,MASC,?,?,?,SING,?,?,NO,NO,53,-15,0,0,N,PR
FEM,?,?,?,PLUR,SING,CASE=YES,?,NO,NO,53,30,0,-62,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,70,29,4,-79,PR,PR
MASC,?,?,?,SING,SING,CASE=YES,?,NO,NO,46,28,2,-153,PR,N
FEM,?,PERS,?,SING,SING,?,?,NO,NO,80,27,3,-197,PR,N
MASC,?,FUNC,?,SING,SING,?,?,NO,NO,48,26,3,-219,PR,N
MASC,?,?,?,SING,SING,CASE=YES,?,NO,NO,58,25,3,-250,PR,N
?,?,PERS,?,PLUR,SING,?,?,NO,NO,41,24,3,-271,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,62,23,3,-309,PR,N
MASC,?,FUNC,?,SING,SING,?,?,NO,NO,37,22,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,52,21,4,-337,PR,N
MASC,?,?,?,PLUR,SING,?,?,NO,NO,53,20,4,-356,PR,N
FEM,?,?,?,PLUR,SING,?,?,NO,NO,49,19,4,-380,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,67,18,4,-425,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,46,17,0,0,PR,N
FEM,?,?,?,SING,SING,?,?,NO,NO,61,16,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,67,15,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,59,14,0,0,PR,N
FEM,?,?,?,SING,SING,?,?,NO,NO,39,13,0,0,PR,N
FEM,?,?,?,PLUR,SING,CASE=YES,?,NO,NO,52,12,0,0,PR,N
FEM,?,?,?,PLUR,SING,?,?,NO,NO,57,11,0,0,PR,N
?,?,?,?,?,SING,?,?,NO,NO,72,10,0,0,PR,PR
MASC,?,?,?,PLUR,SING,?,?,NO,NO,38,9,0,0,PR,N
MASC,?,?,?,PLUR,SING,?,?,NO,NO,62,8,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,75,7,0,0,PR,PR
?,?,?,?,?,SING,?,?,NO,NO,69,6,0,0,PR,PR
?,?,?,?,?,SING,?,?,NO,NO,75,5,0,0,PR,PR
?,?,?,?,?,SING,?,?,NO,NO,25,4,0,0,PR,N
FEM,?,?,?,PLUR,SING,CASE=YES,?,NO,NO,36,3,0,0,PR,N
FEM,?,?,?,SING,SING,?,?,NO,NO,59,2,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,53,1,0,0,PR,N
?,?,?,?,SING,SING,?,?,YES,YES,100,0,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,75,-1,0,0,PR,PR
?,?,?,?,SING,SING,?,?,NO,NO,75,-2,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,75,-3,0,0,PR,PR
?,?,?,?,SING,SING,?,?,NO,NO,75,-4,0,0,PR,PR
MASC,?,?,?,PLUR,SING,CASE=YES,?,NO,NO,62,-5,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,69,-6,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,75,-7,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,75,-8,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,62,-9,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,46,-10,0,0,PR,N
FEM,?,?,?,SING,SING,?,?,NO,NO,61,-11,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,67,-12,0,0,PR,PR
FEM,?,?,?,SING,SING,?,?,NO,NO,71,-13,0,0,PR,N
?,?,?,?,?,SING,?,?,NO,NO,75,-14,0,0,PR,PR
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,53,31,0,-62,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,87,30,4,-79,PR,PR
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,46,29,2,-153,PR,N
FEM,MASC,PERS,?,SING,SING,?,?,NO,NO,80,28,3,-197,PR,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,48,27,3,-219,PR,N
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,58,26,3,-250,PR,N
?,MASC,PERS,?,PLUR,SING,?,?,NO,NO,45,25,3,-271,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,62,24,3,-309,PR,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,47,23,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,59,22,4,-337,PR,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,53,21,4,-356,PR,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,54,20,4,-380,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,83,19,4,-425,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,42,18,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,55,17,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,83,16,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,59,15,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,48,14,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,65,13,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,71,12,0,0,PR,N
?,MASC,?,?,?,SING,?,?,NO,NO,64,11,0,0,PR,PR
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,52,10,0,0,PR,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,55,9,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,83,8,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,62,7,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,75,6,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,25,5,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,36,4,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,59,3,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,53,2,0,0,PR,N
?,MASC,?,?,SING,SING,?,?,NO,NO,75,1,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,YES,YES,100,0,0,0,PR,PR
?,MASC,?,?,SING,SING,?,?,NO,NO,83,-1,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,75,-2,0,0,PR,PR
?,MASC,?,?,SING,SING,?,?,NO,NO,83,-3,0,0,PR,PR
MASC,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,62,-4,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,62,-5,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,83,-6,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,83,-7,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,62,-8,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,38,-9,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,55,-10,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,75,-11,0,0,PR,PR
FEM,MASC,?,?,SING,SING,?,?,NO,NO,71,-12,0,0,PR,N
?,MASC,?,?,?,SING,?,?,NO,NO,75,-13,0,0,PR,PR
FEM,?,?,?,PLUR,SING,CASE=YES,?,NO,NO,53,32,0,-62,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,70,31,4,-79,PR,PR
MASC,?,?,?,SING,SING,CASE=YES,?,NO,NO,51,30,2,-153,PR,N
FEM,?,PERS,?,SING,SING,?,?,NO,NO,80,29,3,-197,PR,N
MASC,?,FUNC,?,SING,SING,?,?,NO,NO,43,28,3,-219,PR,N
MASC,?,?,?,SING,SING,CASE=YES,?,NO,NO,58,27,3,-250,PR,N
?,?,PERS,?,PLUR,SING,?,?,NO,NO,41,26,3,-271,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,62,25,3,-309,PR,N
MASC,?,FUNC,?,SING,SING,?,?,NO,NO,42,24,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,52,23,4,-337,PR,N
MASC,?,?,?,PLUR,SING,?,?,NO,NO,47,22,4,-356,PR,N
FEM,?,?,?,PLUR,SING,?,?,NO,NO,49,21,4,-380,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,75,20,4,-425,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,42,19,0,0,PR,N
FEM,?,?,?,SING,SING,?,?,NO,NO,48,18,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,67,17,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,59,16,0,0,PR,N
FEM,?,?,?,SING,SING,?,?,NO,NO,39,15,0,0,PR,N
FEM,?,?,?,PLUR,SING,CASE=YES,?,NO,NO,58,14,0,0,PR,N
FEM,?,?,?,PLUR,SING,?,?,NO,NO,64,13,0,0,PR,N
?,?,?,?,?,SING,?,?,NO,NO,72,12,0,0,PR,PR
MASC,?,?,?,PLUR,SING,?,?,NO,NO,48,11,0,0,PR,N
MASC,?,?,?,PLUR,SING,?,?,NO,NO,62,10,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,75,9,0,0,PR,PR
?,?,?,?,?,SING,?,?,NO,NO,69,8,0,0,PR,PR
?,?,?,?,?,SING,?,?,NO,NO,83,7,0,0,PR,PR
?,?,?,?,?,SING,?,?,NO,NO,25,6,0,0,PR,N
FEM,?,?,?,PLUR,SING,CASE=YES,?,NO,NO,36,5,0,0,PR,N
FEM,?,?,?,SING,SING,?,?,NO,NO,59,4,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,59,3,0,0,PR,N
?,?,?,?,SING,SING,?,?,NO,NO,75,2,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,83,1,0,0,PR,PR
?,?,?,?,SING,SING,?,?,YES,YES,100,0,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,75,-1,0,0,PR,PR
?,?,?,?,SING,SING,?,?,NO,NO,83,-2,0,0,PR,PR
MASC,?,?,?,PLUR,SING,CASE=YES,?,NO,NO,62,-3,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,62,-4,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,75,-5,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,75,-6,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,62,-7,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,38,-8,0,0,PR,N
FEM,?,?,?,SING,SING,?,?,NO,NO,48,-9,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,75,-10,0,0,PR,PR
FEM,?,?,?,SING,SING,?,?,NO,NO,64,-11,0,0,PR,N
?,?,?,?,?,SING,?,?,NO,NO,75,-12,0,0,PR,PR
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,53,33,0,-62,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,70,32,4,-79,PR,PR
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,46,31,2,-153,PR,N
FEM,MASC,PERS,?,SING,SING,?,?,NO,NO,80,30,3,-197,PR,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,43,29,3,-219,PR,N
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,52,28,3,-250,PR,N
?,MASC,PERS,?,PLUR,SING,?,?,NO,NO,41,27,3,-271,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,55,26,3,-309,PR,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,42,25,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,59,24,4,-337,PR,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,42,23,4,-356,PR,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,43,22,4,-380,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,67,21,4,-425,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,42,20,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,55,19,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,67,18,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,47,17,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,39,16,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,58,15,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,64,14,0,0,PR,N
?,MASC,?,?,?,SING,?,?,NO,NO,64,13,0,0,PR,PR
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,43,12,0,0,PR,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,62,11,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,75,10,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,62,9,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,67,8,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,22,7,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,29,6,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,53,5,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,47,4,0,0,PR,N
?,MASC,?,?,SING,SING,?,?,NO,NO,75,3,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,75,2,0,0,PR,PR
?,MASC,?,?,SING,SING,?,?,NO,NO,75,1,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,YES,YES,100,0,0,0,PR,PR
?,MASC,?,?,SING,SING,?,?,NO,NO,75,-1,0,0,PR,PR
MASC,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,56,-2,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,76,-3,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,75,-4,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,75,-5,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,56,-6,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,38,-7,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,55,-8,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,67,-9,0,0,PR,PR
FEM,MASC,?,?,SING,SING,?,?,NO,NO,71,-10,0,0,PR,N
?,MASC,?,?,?,SING,?,?,NO,NO,67,-11,0,0,PR,PR
FEM,?,?,?,PLUR,SING,CASE=YES,?,NO,NO,53,34,0,-62,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,70,33,4,-79,PR,PR
MASC,?,?,?,SING,SING,CASE=YES,?,NO,NO,51,32,2,-153,PR,N
FEM,?,PERS,?,SING,SING,?,?,NO,NO,80,31,3,-197,PR,N
MASC,?,FUNC,?,SING,SING,?,?,NO,NO,48,30,3,-219,PR,N
MASC,?,?,?,SING,SING,CASE=YES,?,NO,NO,58,29,3,-250,PR,N
?,?,PERS,?,PLUR,SING,?,?,NO,NO,41,28,3,-271,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,62,27,3,-309,PR,N
MASC,?,FUNC,?,SING,SING,?,?,NO,NO,42,26,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,52,25,4,-337,PR,N
MASC,?,?,?,PLUR,SING,?,?,NO,NO,47,24,4,-356,PR,N
FEM,?,?,?,PLUR,SING,?,?,NO,NO,49,23,4,-380,PR,N
